age_CE,varve_thick,light_lamin_thick,dark_lamin_thick,ref,lat,lon,lake_name
1394,4.8,1.4,3.4,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1393,7.2,0.8,6.4,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1392,2.8,0.5,2.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1391,4.6,1.5,3.0999999999999996,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1390,4.3,1.4,2.9,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1389,8.9,1,7.9,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1388,3.6,1.4,2.2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1387,3.4,1.8,1.5999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1386,8,0.7,7.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1385,1.8,0.7,1.1,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1384,3.6,1.2,2.4000000000000004,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1383,9.8,1,8.8,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1382,10.6,1.2,9.4,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1381,3.8,1.2,2.5999999999999996,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1380,5.3,1.3,4,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1379,4.8,1,3.8,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1378,7.4,1.4,6,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1377,5.8,0.6,5.2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1376,2.3,0.6,1.6999999999999997,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1375,5.9,0.8,5.1000000000000005,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1374,3,1,2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1373,1.8,0.6,1.2000000000000002,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1372,1.7,0.6,1.1,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1371,3.6,1.2,2.4000000000000004,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1370,1.4,0.7,0.7,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1369,1.2,0.4,0.7999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1368,8,0.8,7.2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1367,6,1,5,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1366,4.8,1.6,3.1999999999999997,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1365,7,3.4,3.6,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1364,2.5,0.6,1.9,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1363,3.2,1.2,2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1362,1.4,0.8,0.5999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1361,6.8,0.8,6,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1360,4.4,0.6,3.8000000000000003,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1359,6.4,0.6,5.800000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1358,1.8,0.5,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1357,1.4,0.5,0.8999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1356,1.6,1,0.6000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1355,4.5,1.6,2.9,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1354,3.2,1.6,1.6,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1353,2.5,1.6,0.8999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1352,2.2,1.4,0.8000000000000003,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1351,10.4,2.4,8,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1350,11.2,1.2,10,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1349,1.9,0.9,0.9999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1348,3.6,0.6,3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1347,5.6,1.2,4.3999999999999995,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1346,1.8,0.8,1,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
